image_path,label
C:/Users/maill/WORK/Dataset/32_5/img_174,семе
C:/Users/maill/WORK/Dataset/32_5/img_175,нами
C:/Users/maill/WORK/Dataset/32_5/img_176,обсем
C:/Users/maill/WORK/Dataset/32_5/img_177,енил
C:/Users/maill/WORK/Dataset/32_5/img_178,свои
C:/Users/maill/WORK/Dataset/32_5/img_179,поля
C:/Users/maill/WORK/Dataset/32_5/img_180,а
C:/Users/maill/WORK/Dataset/32_5/img_181,ахвосья
C:/Users/maill/WORK/Dataset/32_5/img_182,бедня-
C:/Users/maill/WORK/Dataset/32_5/img_183,кам
C:/Users/maill/WORK/Dataset/32_5/img_184,На
C:/Users/maill/WORK/Dataset/32_5/img_185,комит
C:/Users/maill/WORK/Dataset/32_5/img_186,етские
C:/Users/maill/WORK/Dataset/32_5/img_187,средства
C:/Users/maill/WORK/Dataset/32_5/img_188,начал
C:/Users/maill/WORK/Dataset/32_5/img_190,для
C:/Users/maill/WORK/Dataset/32_5/img_191,лич
C:/Users/maill/WORK/Dataset/32_5/img_192,ной
C:/Users/maill/WORK/Dataset/32_5/img_193,нажи
C:/Users/maill/WORK/Dataset/32_5/img_194,вы:
C:/Users/maill/WORK/Dataset/32_5/img_195,по-дешевке
C:/Users/maill/WORK/Dataset/32_5/img_196,закупал
C:/Users/maill/WORK/Dataset/32_5/img_197,малину
C:/Users/maill/WORK/Dataset/32_5/img_198,"и т.п.,"
C:/Users/maill/WORK/Dataset/32_5/img_199,возил в город.
C:/Users/maill/WORK/Dataset/32_5/img_200,А
C:/Users/maill/WORK/Dataset/32_5/img_201,оттуда
C:/Users/maill/WORK/Dataset/32_5/img_202,без
C:/Users/maill/WORK/Dataset/32_5/img_203,всяких
C:/Users/maill/WORK/Dataset/32_5/img_204,прав
C:/Users/maill/WORK/Dataset/32_5/img_205,привозил
C:/Users/maill/WORK/Dataset/32_5/img_206,краски
C:/Users/maill/WORK/Dataset/32_5/img_207,", ситец"
C:/Users/maill/WORK/Dataset/32_5/img_208,и
C:/Users/maill/WORK/Dataset/32_5/img_209,разную
C:/Users/maill/WORK/Dataset/32_5/img_210,мелоч
C:/Users/maill/WORK/Dataset/32_5/img_211,тридо
C:/Users/maill/WORK/Dataset/32_5/img_212,продавал
C:/Users/maill/WORK/Dataset/32_5/img_213,По
C:/Users/maill/WORK/Dataset/32_5/img_214,селькорской
C:/Users/maill/WORK/Dataset/32_5/img_215,Умер
C:/Users/maill/WORK/Dataset/32_5/img_216,"Сель ККОВ"""
C:/Users/maill/WORK/Dataset/32_5/img_218,","
C:/Users/maill/WORK/Dataset/32_5/img_219,было
C:/Users/maill/WORK/Dataset/32_5/img_220,произв
C:/Users/maill/WORK/Dataset/32_5/img_221,едено
C:/Users/maill/WORK/Dataset/32_5/img_222,следствие
C:/Users/maill/WORK/Dataset/32_5/img_224,и
C:/Users/maill/WORK/Dataset/32_5/img_225,ревизия
C:/Users/maill/WORK/Dataset/32_5/img_226,обнаружила
C:/Users/maill/WORK/Dataset/32_5/img_227,растрату
C:/Users/maill/WORK/Dataset/32_5/img_228,","
C:/Users/maill/WORK/Dataset/32_5/img_229,Оська
C:/Users/maill/WORK/Dataset/32_5/img_230,под
C:/Users/maill/WORK/Dataset/32_5/img_231,""""
C:/Users/maill/WORK/Dataset/32_5/img_233,его
C:/Users/maill/WORK/Dataset/32_5/img_234,здесь на
C:/Users/maill/WORK/Dataset/32_5/img_235,"зывают,"
C:/Users/maill/WORK/Dataset/32_5/img_236,попал
C:/Users/maill/WORK/Dataset/32_5/img_237,Его
C:/Users/maill/WORK/Dataset/32_5/img_238,судил
C:/Users/maill/WORK/Dataset/32_5/img_239,"Нарсуд ""15"
C:/Users/maill/WORK/Dataset/32_5/img_241,го
C:/Users/maill/WORK/Dataset/32_5/img_242,Пермско
C:/Users/maill/WORK/Dataset/32_5/img_243,"округа,"
C:/Users/maill/WORK/Dataset/32_5/img_244,мар
C:/Users/maill/WORK/Dataset/32_5/img_245,та 11
C:/Users/maill/WORK/Dataset/32_5/img_246,дня
C:/Users/maill/WORK/Dataset/32_5/img_247,года и
C:/Users/maill/WORK/Dataset/32_5/img_248,приговорено
C:/Users/maill/WORK/Dataset/32_5/img_249,взыскать
C:/Users/maill/WORK/Dataset/32_5/img_250,растр
C:/Users/maill/WORK/Dataset/32_5/img_251,атчика
C:/Users/maill/WORK/Dataset/32_5/img_252,Плот
C:/Users/maill/WORK/Dataset/32_5/img_254,Иосифа
C:/Users/maill/WORK/Dataset/32_5/img_255,Тит
C:/Users/maill/WORK/Dataset/32_5/img_256,в
C:/Users/maill/WORK/Dataset/32_5/img_257,пользу
C:/Users/maill/WORK/Dataset/32_5/img_258,ККОВ-и
C:/Users/maill/WORK/Dataset/32_5/img_259,26
C:/Users/maill/WORK/Dataset/32_5/img_260,рублей
C:/Users/maill/WORK/Dataset/32_5/img_261,"65 коп, что-"
C:/Users/maill/WORK/Dataset/32_6/img_1,составл
C:/Users/maill/WORK/Dataset/32_6/img_2,яет все
C:/Users/maill/WORK/Dataset/32_6/img_3,имею
C:/Users/maill/WORK/Dataset/32_6/img_4,щиеся
C:/Users/maill/WORK/Dataset/32_6/img_5,средства
C:/Users/maill/WORK/Dataset/32_6/img_6,ККОВ-и и
C:/Users/maill/WORK/Dataset/32_6/img_7,больше
C:/Users/maill/WORK/Dataset/32_6/img_8,нечего
C:/Users/maill/WORK/Dataset/32_6/img_9,было
C:/Users/maill/WORK/Dataset/32_6/img_10,тратить
C:/Users/maill/WORK/Dataset/32_6/img_11,Но
C:/Users/maill/WORK/Dataset/32_6/img_12,по
C:/Users/maill/WORK/Dataset/32_6/img_13,попусти
C:/Users/maill/WORK/Dataset/32_6/img_14,тельству
C:/Users/maill/WORK/Dataset/32_6/img_15,нового
C:/Users/maill/WORK/Dataset/32_6/img_16,состава
C:/Users/maill/WORK/Dataset/32_6/img_17,ККОВ-и
C:/Users/maill/WORK/Dataset/32_6/img_18,приговор Ни
C:/Users/maill/WORK/Dataset/32_6/img_19,рсуда все еще
C:/Users/maill/WORK/Dataset/32_6/img_20,не
C:/Users/maill/WORK/Dataset/32_6/img_21,приведен в
C:/Users/maill/WORK/Dataset/32_6/img_22,исполнение
C:/Users/maill/WORK/Dataset/32_6/img_23,Ныне
C:/Users/maill/WORK/Dataset/32_6/img_24,безгра
C:/Users/maill/WORK/Dataset/32_6/img_25,мотные
C:/Users/maill/WORK/Dataset/32_6/img_26,муж
C:/Users/maill/WORK/Dataset/32_6/img_27,чины
C:/Users/maill/WORK/Dataset/32_6/img_28,опять
C:/Users/maill/WORK/Dataset/32_6/img_30,гра
C:/Users/maill/WORK/Dataset/32_6/img_31,мотн
C:/Users/maill/WORK/Dataset/32_6/img_32,Аську
C:/Users/maill/WORK/Dataset/32_6/img_33,в ч
C:/Users/maill/WORK/Dataset/32_6/img_34,лены
C:/Users/maill/WORK/Dataset/32_6/img_35,СУНР
C:/Users/maill/WORK/Dataset/32_6/img_36,Сельская
C:/Users/maill/WORK/Dataset/32_6/img_37,Учетно
C:/Users/maill/WORK/Dataset/32_6/img_38,оми
C:/Users/maill/WORK/Dataset/32_6/img_39,ссия
C:/Users/maill/WORK/Dataset/32_6/img_40,А
C:/Users/maill/WORK/Dataset/32_6/img_41,Аська
C:/Users/maill/WORK/Dataset/32_6/img_42,всех
C:/Users/maill/WORK/Dataset/32_6/img_44,лет
C:/Users/maill/WORK/Dataset/32_6/img_45,них
C:/Users/maill/WORK/Dataset/32_6/img_46,пяти
C:/Users/maill/WORK/Dataset/32_6/img_47,летних
C:/Users/maill/WORK/Dataset/32_6/img_48,лошадей
C:/Users/maill/WORK/Dataset/32_6/img_49,для
C:/Users/maill/WORK/Dataset/32_6/img_50,своих
C:/Users/maill/WORK/Dataset/32_6/img_51,друзей
C:/Users/maill/WORK/Dataset/32_6/img_52,занес
C:/Users/maill/WORK/Dataset/32_6/img_53,Поселенные
C:/Users/maill/WORK/Dataset/32_6/img_54,Списки
C:/Users/maill/WORK/Dataset/32_6/img_56,чтобы
C:/Users/maill/WORK/Dataset/32_6/img_57,не
C:/Users/maill/WORK/Dataset/32_6/img_58,попа
C:/Users/maill/WORK/Dataset/32_6/img_59,дали
C:/Users/maill/WORK/Dataset/32_6/img_60,под
C:/Users/maill/WORK/Dataset/32_6/img_61,посевы
C:/Users/maill/WORK/Dataset/32_6/img_62,и
C:/Users/maill/WORK/Dataset/32_6/img_63,сенокосы
C:/Users/maill/WORK/Dataset/32_6/img_64,запис
C:/Users/maill/WORK/Dataset/32_6/img_65,ывал
C:/Users/maill/WORK/Dataset/32_6/img_66,площади
C:/Users/maill/WORK/Dataset/32_6/img_67,Аськи
C:/Users/maill/WORK/Dataset/32_6/img_69,False
C:/Users/maill/WORK/Dataset/32_6/img_70,и кле
C:/Users/maill/WORK/Dataset/32_6/img_71,вета
C:/Users/maill/WORK/Dataset/32_6/img_72,И за клевету
C:/Users/maill/WORK/Dataset/32_6/img_73,и подделку
C:/Users/maill/WORK/Dataset/32_6/img_74,подписей
C:/Users/maill/WORK/Dataset/32_6/img_75,в под
C:/Users/maill/WORK/Dataset/32_6/img_76,лож
C:/Users/maill/WORK/Dataset/32_6/img_77,ных
C:/Users/maill/WORK/Dataset/32_6/img_78,документах
C:/Users/maill/WORK/Dataset/32_6/img_79,в
C:/Users/maill/WORK/Dataset/32_6/img_80,под
C:/Users/maill/WORK/Dataset/32_6/img_82,дело в
C:/Users/maill/WORK/Dataset/32_6/img_83,Нарсу
C:/Users/maill/WORK/Dataset/32_6/img_84,де 15
C:/Users/maill/WORK/Dataset/32_6/img_85,ч
C:/Users/maill/WORK/Dataset/32_6/img_86,Перм
C:/Users/maill/WORK/Dataset/32_6/img_87,окр.
C:/Users/maill/WORK/Dataset/32_6/img_88,еще
C:/Users/maill/WORK/Dataset/32_6/img_89,множ
C:/Users/maill/WORK/Dataset/32_6/img_90,ество
C:/Users/maill/WORK/Dataset/32_6/img_91,гнус
C:/Users/maill/WORK/Dataset/32_6/img_92,ных
C:/Users/maill/WORK/Dataset/32_6/img_93,проделок
C:/Users/maill/WORK/Dataset/32_6/img_95,можно
C:/Users/maill/WORK/Dataset/32_6/img_98,Организует
C:/Users/maill/WORK/Dataset/32_6/img_101,собрания
C:/Users/maill/WORK/Dataset/32_6/img_102,сво
C:/Users/maill/WORK/Dataset/32_6/img_103,пешн
C:/Users/maill/WORK/Dataset/32_6/img_104,иков
C:/Users/maill/WORK/Dataset/32_6/img_105,Про
C:/Users/maill/WORK/Dataset/32_6/img_106,одно
C:/Users/maill/WORK/Dataset/32_6/img_107,его
C:/Users/maill/WORK/Dataset/32_6/img_108,такое
C:/Users/maill/WORK/Dataset/32_6/img_109,собрание
C:/Users/maill/WORK/Dataset/32_6/img_110,ведется
C:/Users/maill/WORK/Dataset/32_6/img_111,ствие
C:/Users/maill/WORK/Dataset/32_6/img_112,от 17 фе
C:/Users/maill/WORK/Dataset/32_6/img_113,враля с/г.
C:/Users/maill/WORK/Dataset/32_6/img_115,недавно 2
C:/Users/maill/WORK/Dataset/32_6/img_116,1 августа’
C:/Users/maill/WORK/Dataset/32_6/img_117,опять
C:/Users/maill/WORK/Dataset/32_6/img_118,состо
C:/Users/maill/WORK/Dataset/32_6/img_119,ялось
C:/Users/maill/WORK/Dataset/32_6/img_120,секре
C:/Users/maill/WORK/Dataset/32_6/img_121,тное
C:/Users/maill/WORK/Dataset/32_6/img_122,собрание
C:/Users/maill/WORK/Dataset/32_6/img_123,в доме
C:/Users/maill/WORK/Dataset/32_6/img_124,Нестер
C:/Users/maill/WORK/Dataset/32_6/img_125,ева
C:/Users/maill/WORK/Dataset/32_6/img_126,учас
C:/Users/maill/WORK/Dataset/32_6/img_127,тием
C:/Users/maill/WORK/Dataset/32_6/img_128,бывших
C:/Users/maill/WORK/Dataset/32_6/img_131,добровольцев
C:/Users/maill/WORK/Dataset/32_6/img_132,и дружин
C:/Users/maill/WORK/Dataset/32_6/img_134,то
C:/Users/maill/WORK/Dataset/32_6/img_135,реш
C:/Users/maill/WORK/Dataset/32_6/img_136,ено
C:/Users/maill/WORK/Dataset/32_6/img_137,на
C:/Users/maill/WORK/Dataset/32_6/img_138,после
C:/Users/maill/WORK/Dataset/32_6/img_139,днем
C:/Users/maill/WORK/Dataset/32_6/img_140,собр
C:/Users/maill/WORK/Dataset/32_6/img_141,ании
C:/Users/maill/WORK/Dataset/32_6/img_142,неизв
C:/Users/maill/WORK/Dataset/32_6/img_143,естно
C:/Users/maill/WORK/Dataset/32_6/img_145,потому
C:/Users/maill/WORK/Dataset/32_6/img_146,Затопский
C:/Users/maill/WORK/Dataset/32_6/img_147,Крупной
C:/Users/maill/WORK/Dataset/32_6/img_148,Редакции
C:/Users/maill/WORK/Dataset/32_6/img_149,Плотников
C:/Users/maill/WORK/Dataset/32_6/img_150,что
C:/Users/maill/WORK/Dataset/32_6/img_152,не
C:/Users/maill/WORK/Dataset/32_6/img_153,смо
C:/Users/maill/WORK/Dataset/32_6/img_154,жет
C:/Users/maill/WORK/Dataset/32_6/img_156,не
C:/Users/maill/WORK/Dataset/32_6/img_157,должен
C:/Users/maill/WORK/Dataset/32_6/img_158,быть
C:/Users/maill/WORK/Dataset/32_6/img_159,сельк
C:/Users/maill/WORK/Dataset/32_6/img_160,ором
C:/Users/maill/WORK/Dataset/32_6/img_161,нашей
C:/Users/maill/WORK/Dataset/32_6/img_162,""""
C:/Users/maill/WORK/Dataset/32_6/img_163,Крестьянс
C:/Users/maill/WORK/Dataset/32_6/img_164,кой газеты
C:/Users/maill/WORK/Dataset/32_6/img_165,отни
C:/Users/maill/WORK/Dataset/32_6/img_166,ков
C:/Users/maill/WORK/Dataset/32_6/img_167,Иосиф
C:/Users/maill/WORK/Dataset/32_6/img_168,", как"
C:/Users/maill/WORK/Dataset/32_6/img_169,спеку
C:/Users/maill/WORK/Dataset/32_6/img_170,лянт
C:/Users/maill/WORK/Dataset/32_6/img_171,","
C:/Users/maill/WORK/Dataset/32_6/img_172,хулиган
C:/Users/maill/WORK/Dataset/32_6/img_173,растратчик
C:/Users/maill/WORK/Dataset/32_6/img_176,не
C:/Users/maill/WORK/Dataset/32_6/img_177,будет
C:/Users/maill/WORK/Dataset/32_6/img_178,принят
C:/Users/maill/WORK/Dataset/32_6/img_179,в
C:/Users/maill/WORK/Dataset/32_6/img_180,наш
C:/Users/maill/WORK/Dataset/32_6/img_181,кружок
C:/Users/maill/WORK/Dataset/32_6/img_182,""""
C:/Users/maill/WORK/Dataset/32_6/img_183,Друзей
C:/Users/maill/WORK/Dataset/32_6/img_184,Га
C:/Users/maill/WORK/Dataset/32_6/img_185,Он
C:/Users/maill/WORK/Dataset/32_6/img_187,"зеты""."
C:/Users/maill/WORK/Dataset/32_6/img_188,и
C:/Users/maill/WORK/Dataset/32_6/img_189,то
C:/Users/maill/WORK/Dataset/32_6/img_190,никогда
C:/Users/maill/WORK/Dataset/32_6/img_191,не
C:/Users/maill/WORK/Dataset/32_6/img_192,А
C:/Users/maill/WORK/Dataset/32_6/img_193,так
C:/Users/maill/WORK/Dataset/32_6/img_194,же
C:/Users/maill/WORK/Dataset/32_6/img_195,при
C:/Users/maill/WORK/Dataset/32_6/img_196,нят
C:/Users/maill/WORK/Dataset/32_6/img_197,и
C:/Users/maill/WORK/Dataset/32_6/img_198,"в наш ""Кружок"
C:/Users/maill/WORK/Dataset/32_6/img_199,селькоров
C:/Users/maill/WORK/Dataset/32_6/img_200,""""
C:/Users/maill/WORK/Dataset/32_6/img_201,при
C:/Users/maill/WORK/Dataset/32_6/img_202,Сатинской
C:/Users/maill/WORK/Dataset/32_6/img_203,стенг
C:/Users/maill/WORK/Dataset/32_6/img_204,азете
C:/Users/maill/WORK/Dataset/32_6/img_205,Иск
C:/Users/maill/WORK/Dataset/32_6/img_206,"ра""."
C:/Users/maill/WORK/Dataset/32_6/img_207,емся
C:/Users/maill/WORK/Dataset/32_6/img_208,что
C:/Users/maill/WORK/Dataset/32_6/img_209,редакция
C:/Users/maill/WORK/Dataset/32_6/img_210,его
C:/Users/maill/WORK/Dataset/32_6/img_211,отка
C:/Users/maill/WORK/Dataset/32_6/img_212,жет
C:/Users/maill/WORK/Dataset/32_6/img_213,Факты
C:/Users/maill/WORK/Dataset/32_6/img_214,действительно
C:/Users/maill/WORK/Dataset/32_6/img_215,верны
C:/Users/maill/WORK/Dataset/32_6/img_216,им
C:/Users/maill/WORK/Dataset/32_6/img_217,ени
C:/Users/maill/WORK/Dataset/32_6/img_218,Затопского
C:/Users/maill/WORK/Dataset/32_6/img_219,Кружка
C:/Users/maill/WORK/Dataset/32_6/img_220,Друзей
C:/Users/maill/WORK/Dataset/32_6/img_223,Сивинское
C:/Users/maill/WORK/Dataset/32_6/img_224,почт. отд. и
C:/Users/maill/WORK/Dataset/32_6/img_225,район
C:/Users/maill/WORK/Dataset/32_6/img_227,Пермског
C:/Users/maill/WORK/Dataset/32_6/img_228,о округа
C:/Users/maill/WORK/Dataset/32_6/img_229,Сатин
C:/Users/maill/WORK/Dataset/32_6/img_230,ский
C:/Users/maill/WORK/Dataset/32_6/img_231,сельсовет
C:/Users/maill/WORK/Dataset/32_6/img_232,", почт"
C:/Users/maill/WORK/Dataset/32_6/img_233,обх. №39.
C:/Users/maill/WORK/Dataset/32_6/img_234,"""Крас"
C:/Users/maill/WORK/Dataset/32_6/img_235,сное
C:/Users/maill/WORK/Dataset/32_6/img_236,облако
C:/Users/maill/WORK/Dataset/32_6/img_237,""""
C:/Users/maill/WORK/Dataset/32_6/img_238,Селькор
C:/Users/maill/WORK/Dataset/32_7/img_1,Дед
C:/Users/maill/WORK/Dataset/32_7/img_2,Веллур
C:/Users/maill/WORK/Dataset/32_7/img_3,Чердынского
C:/Users/maill/WORK/Dataset/32_7/img_4,района
C:/Users/maill/WORK/Dataset/32_7/img_5,Петр
C:/Users/maill/WORK/Dataset/32_7/img_6,Дмитриевич
C:/Users/maill/WORK/Dataset/32_7/img_7,Свердловск
C:/Users/maill/WORK/Dataset/32_7/img_8,ул
C:/Users/maill/WORK/Dataset/32_7/img_9,Вайнера
C:/Users/maill/WORK/Dataset/32_7/img_10,12
C:/Users/maill/WORK/Dataset/32_7/img_11,Редакция
C:/Users/maill/WORK/Dataset/32_7/img_12,Ураль
C:/Users/maill/WORK/Dataset/32_7/img_13,ской
C:/Users/maill/WORK/Dataset/32_7/img_14,областной
C:/Users/maill/WORK/Dataset/32_7/img_15,газеты
C:/Users/maill/WORK/Dataset/32_7/img_16,"""Крестьянская"
C:/Users/maill/WORK/Dataset/32_7/img_17,"газета"""
C:/Users/maill/WORK/Dataset/32_7/img_18,Крестьянская
C:/Users/maill/WORK/Dataset/32_7/img_19,газета
C:/Users/maill/WORK/Dataset/32_8/img_3,Урра
C:/Users/maill/WORK/Dataset/32_8/img_4,Шефа
C:/Users/maill/WORK/Dataset/32_8/img_5,Ищем
C:/Users/maill/WORK/Dataset/32_8/img_7,Коми
C:/Users/maill/WORK/Dataset/32_8/img_8,т
C:/Users/maill/WORK/Dataset/32_8/img_9,ет
C:/Users/maill/WORK/Dataset/32_8/img_10,общест
C:/Users/maill/WORK/Dataset/32_8/img_11,венной
C:/Users/maill/WORK/Dataset/32_8/img_12,им
C:/Users/maill/WORK/Dataset/32_8/img_13,ени
C:/Users/maill/WORK/Dataset/32_8/img_14,ткр.
C:/Users/maill/WORK/Dataset/32_8/img_15,Суми
C:/Users/maill/WORK/Dataset/32_8/img_16,лова
C:/Users/maill/WORK/Dataset/32_8/img_17,""""
C:/Users/maill/WORK/Dataset/32_8/img_18,Ма
C:/Users/maill/WORK/Dataset/32_8/img_19,рки
C:/Users/maill/WORK/Dataset/32_8/img_20,ского
C:/Users/maill/WORK/Dataset/32_8/img_21,Рай
C:/Users/maill/WORK/Dataset/32_8/img_23,Тисмл
C:/Users/maill/WORK/Dataset/32_8/img_24,ьского
C:/Users/maill/WORK/Dataset/32_8/img_25,Окру
C:/Users/maill/WORK/Dataset/32_8/img_26,Ураль
C:/Users/maill/WORK/Dataset/32_8/img_27,ск
C:/Users/maill/WORK/Dataset/32_8/img_28,ой
C:/Users/maill/WORK/Dataset/32_8/img_29,Области
C:/Users/maill/WORK/Dataset/32_8/img_30,Органи
C:/Users/maill/WORK/Dataset/32_8/img_31,зованный
C:/Users/maill/WORK/Dataset/32_8/img_32,7 мая’
C:/Users/maill/WORK/Dataset/32_8/img_33,1927 г. из
C:/Users/maill/WORK/Dataset/32_8/img_34,0
C:/Users/maill/WORK/Dataset/32_8/img_35,двалов
C:/Users/maill/WORK/Dataset/32_8/img_36,состо
C:/Users/maill/WORK/Dataset/32_8/img_37,ящих
C:/Users/maill/WORK/Dataset/32_8/img_38,из
C:/Users/maill/WORK/Dataset/32_8/img_39,Малы
C:/Users/maill/WORK/Dataset/32_8/img_40,гиной
C:/Users/maill/WORK/Dataset/32_8/img_41,","
C:/Users/maill/WORK/Dataset/32_8/img_45,Беле
C:/Users/maill/WORK/Dataset/32_8/img_46,киной
C:/Users/maill/WORK/Dataset/32_8/img_47,выехав
C:/Users/maill/WORK/Dataset/32_8/img_48,1925 и
C:/Users/maill/WORK/Dataset/32_8/img_49,1926 году
C:/Users/maill/WORK/Dataset/32_8/img_52,на
C:/Users/maill/WORK/Dataset/32_8/img_53,из
C:/Users/maill/WORK/Dataset/32_8/img_55,нас
C:/Users/maill/WORK/Dataset/32_8/img_56,елен
C:/Users/maill/WORK/Dataset/32_8/img_57,ия.
C:/Users/maill/WORK/Dataset/32_8/img_58,При
C:/Users/maill/WORK/Dataset/32_8/img_59,орга
C:/Users/maill/WORK/Dataset/32_8/img_60,низ
C:/Users/maill/WORK/Dataset/32_8/img_61,ации
C:/Users/maill/WORK/Dataset/32_8/img_62,Кк
C:/Users/maill/WORK/Dataset/32_8/img_63,засе
C:/Users/maill/WORK/Dataset/32_8/img_64,яли
C:/Users/maill/WORK/Dataset/32_8/img_68,собрали
C:/Users/maill/WORK/Dataset/32_8/img_69,денег
C:/Users/maill/WORK/Dataset/32_8/img_70,вст
C:/Users/maill/WORK/Dataset/32_8/img_71,ных
C:/Users/maill/WORK/Dataset/32_8/img_72,8 рублей.
C:/Users/maill/WORK/Dataset/32_8/img_75,выезде
C:/Users/maill/WORK/Dataset/32_8/img_76,на
C:/Users/maill/WORK/Dataset/32_8/img_77,ми
C:/Users/maill/WORK/Dataset/32_8/img_79,кова
C:/Users/maill/WORK/Dataset/32_8/img_80,при
C:/Users/maill/WORK/Dataset/32_8/img_81,земле
C:/Users/maill/WORK/Dataset/32_8/img_82,устро
C:/Users/maill/WORK/Dataset/32_8/img_83,йстве
C:/Users/maill/WORK/Dataset/32_8/img_84,обще
C:/Users/maill/WORK/Dataset/32_8/img_88,Но
C:/Users/maill/WORK/Dataset/32_8/img_89,беда
C:/Users/maill/WORK/Dataset/32_8/img_90,в
C:/Users/maill/WORK/Dataset/32_8/img_91,"том,"
C:/Users/maill/WORK/Dataset/32_8/img_92,что
C:/Users/maill/WORK/Dataset/32_8/img_93,бедность
C:/Users/maill/WORK/Dataset/32_8/img_94,Членам
C:/Users/maill/WORK/Dataset/32_8/img_96,не поз
C:/Users/maill/WORK/Dataset/32_8/img_97,вол
C:/Users/maill/WORK/Dataset/32_8/img_98,яет
C:/Users/maill/WORK/Dataset/32_8/img_99,обла
C:/Users/maill/WORK/Dataset/32_8/img_100,сти
C:/Users/maill/WORK/Dataset/32_8/img_101,два
C:/Users/maill/WORK/Dataset/32_8/img_102,кова
C:/Users/maill/WORK/Dataset/32_8/img_103,какую
C:/Users/maill/WORK/Dataset/32_8/img_104,маш
C:/Users/maill/WORK/Dataset/32_8/img_105,ину
C:/Users/maill/WORK/Dataset/32_8/img_106,у са
C:/Users/maill/WORK/Dataset/32_8/img_107,мого
C:/Users/maill/WORK/Dataset/32_8/img_108,же
C:/Users/maill/WORK/Dataset/32_8/img_109,на
C:/Users/maill/WORK/Dataset/32_8/img_110,сел
C:/Users/maill/WORK/Dataset/32_8/img_111,нии
C:/Users/maill/WORK/Dataset/32_8/img_112,радящего
C:/Users/maill/WORK/Dataset/32_8/img_113,с
C:/Users/maill/WORK/Dataset/32_8/img_114,кова
C:/Users/maill/WORK/Dataset/32_8/img_115,ника
C:/Users/maill/WORK/Dataset/32_8/img_116,ких
C:/Users/maill/WORK/Dataset/32_8/img_117,м
C:/Users/maill/WORK/Dataset/32_8/img_118,ою
C:/Users/maill/WORK/Dataset/32_8/img_119,щих
C:/Users/maill/WORK/Dataset/32_8/img_120,кроме
C:/Users/maill/WORK/Dataset/32_8/img_121,плугов
C:/Users/maill/WORK/Dataset/32_8/img_122,и
C:/Users/maill/WORK/Dataset/32_8/img_123,баз
C:/Users/maill/WORK/Dataset/32_8/img_124,ом
C:/Users/maill/WORK/Dataset/32_8/img_125,не
C:/Users/maill/WORK/Dataset/32_8/img_126,т.
C:/Users/maill/WORK/Dataset/32_8/img_127,посре
C:/Users/maill/WORK/Dataset/32_8/img_128,дство
C:/Users/maill/WORK/Dataset/32_8/img_132,газ
C:/Users/maill/WORK/Dataset/32_8/img_133,еты
C:/Users/maill/WORK/Dataset/32_8/img_134,ресб.
C:/Users/maill/WORK/Dataset/32_8/img_135,о
C:/Users/maill/WORK/Dataset/32_8/img_136,всем
C:/Users/maill/WORK/Dataset/32_8/img_137,орга
C:/Users/maill/WORK/Dataset/32_8/img_138,при
C:/Users/maill/WORK/Dataset/32_8/img_139,нять
C:/Users/maill/WORK/Dataset/32_8/img_140,над
C:/Users/maill/WORK/Dataset/32_8/img_141,наш
C:/Users/maill/WORK/Dataset/32_8/img_142,им
C:/Users/maill/WORK/Dataset/32_8/img_143,Кавом
C:/Users/maill/WORK/Dataset/32_8/img_144,Шевс
C:/Users/maill/WORK/Dataset/32_8/img_145,ство
C:/Users/maill/WORK/Dataset/32_8/img_146,","
C:/Users/maill/WORK/Dataset/32_8/img_147,и по
C:/Users/maill/WORK/Dataset/32_8/img_148,мочь
C:/Users/maill/WORK/Dataset/32_8/img_149,прио
C:/Users/maill/WORK/Dataset/32_8/img_150,брести
C:/Users/maill/WORK/Dataset/32_8/img_151,какую
C:/Users/maill/WORK/Dataset/32_8/img_152,либо
C:/Users/maill/WORK/Dataset/32_8/img_153,с/х ма
C:/Users/maill/WORK/Dataset/32_8/img_155,Член
C:/Users/maill/WORK/Dataset/32_8/img_156,Рев. Ком
C:/Users/maill/WORK/Dataset/32_9/img_1,Какие
C:/Users/maill/WORK/Dataset/32_9/img_2,права
C:/Users/maill/WORK/Dataset/32_9/img_3,применя
C:/Users/maill/WORK/Dataset/32_9/img_4,ются
C:/Users/maill/WORK/Dataset/32_9/img_5,тем
C:/Users/maill/WORK/Dataset/32_9/img_6,гр-нам
C:/Users/maill/WORK/Dataset/32_9/img_7,Которые
C:/Users/maill/WORK/Dataset/32_9/img_8,пользуются
C:/Users/maill/WORK/Dataset/32_9/img_9,наделами
C:/Users/maill/WORK/Dataset/32_9/img_10,вь
C:/Users/maill/WORK/Dataset/32_9/img_11,обществе
C:/Users/maill/WORK/Dataset/32_9/img_12,а
C:/Users/maill/WORK/Dataset/32_9/img_13,не
C:/Users/maill/WORK/Dataset/32_9/img_14,исполняют
C:/Users/maill/WORK/Dataset/32_9/img_15,общественые
C:/Users/maill/WORK/Dataset/32_9/img_16,повиности
C:/Users/maill/WORK/Dataset/32_9/img_17,незакоторых
C:/Users/maill/WORK/Dataset/32_9/img_18,приходится
C:/Users/maill/WORK/Dataset/32_9/img_19,собирать
C:/Users/maill/WORK/Dataset/32_9/img_20,собрания
C:/Users/maill/WORK/Dataset/32_9/img_21,2.3
C:/Users/maill/WORK/Dataset/32_9/img_22,раза
